Date/Time,S1 OFFICE BACK:Zone Hybrid Model People Count [](Hourly),S1 OFFICE CORE:Zone Hybrid Model People Count [](Hourly),S1 OFFICE FRONT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE LEFT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE RIGHT:Zone Hybrid Model People Count [](Hourly),OFFICE_BACK_Zone Ground Truth,OFFICE_CORE_Zone Ground Truth,OFFICE_FRONT_Zone Ground Truth,OFFICE_LEFT_Zone Ground Truth,OFFICE_RIGHT_Zone Ground Truth
 10/12  12:00:00,0.44,1.591666667,0.44,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/12  13:00:00,0.438333333,1.57,0.435,0.273333333,0.275,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/12  14:00:00,0.425,1.526666667,0.423333333,0.265,0.265,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/12  15:00:00,0.416666667,1.501666667,0.416666667,0.261666667,0.261666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/12  16:00:00,0.436666667,1.576666667,0.438333333,0.271666667,0.273333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/12  17:00:00,0.44,1.581666667,0.438333333,0.276666667,0.276666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/12  18:00:00,0,0,0,0,0,0,0,0,0,0
 10/12  19:00:00,0,0,0,0,0,0,0,0,0,0
 10/12  20:00:00,0,0,0,0,0,0,0,0,0,0
 10/12  21:00:00,0,0,0,0,0,0,0,0,0,0
 10/12  22:00:00,0,0,0,0,0,0,0,0,0,0
 10/12  23:00:00,0,0,0,0,0,0,0,0,0,0
 10/12  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/13  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/13  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/13  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/13  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/13  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/13  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/13  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/13  08:00:00,4.868333333,17.46333333,4.85,3.045,3.031666667,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 10/13  09:00:00,8.901666667,31.96833333,8.878333333,5.57,5.565,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/13  10:00:00,3.375,12.125,3.355,2.111666667,2.116666667,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 10/13  11:00:00,1.503333333,5.418333333,1.5,0.941666667,0.946666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/13  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 10/13  13:00:00,3.961666667,14.24666667,3.956666667,2.471666667,2.48,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 10/13  14:00:00,4.361666667,15.69833333,4.363333333,2.716666667,2.728333333,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 10/13  15:00:00,8.216666667,29.545,8.221666667,5.128333333,5.141666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/13  16:00:00,0.4,1.473333333,0.411666667,0.248333333,0.25,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 10/13  17:00:00,0.025,0.1,0.03,0.018333333,0.016666667,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 10/13  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/13  19:00:00,0.576666667,2.073333333,0.58,0.363333333,0.361666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/13  20:00:00,0.543333333,1.948333333,0.543333333,0.34,0.34,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/13  21:00:00,0.316666667,1.14,0.32,0.196666667,0.198333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/13  22:00:00,0.298333333,1.066666667,0.296666667,0.183333333,0.183333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/13  23:00:00,0.091666667,0.328333333,0.091666667,0.056666667,0.056666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/13  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/14  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/14  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/14  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/14  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/14  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/14  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/14  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/14  08:00:00,4.84,17.38333333,4.826666667,3.028333333,3.016666667,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 10/14  09:00:00,8.88,31.88666667,8.856666667,5.555,5.551666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/14  10:00:00,3.351666667,12.04,3.331666667,2.098333333,2.101666667,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 10/14  11:00:00,1.468333333,5.285,1.468333333,0.92,0.925,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/14  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 10/14  13:00:00,4.015,14.44666667,4.008333333,2.506666667,2.513333333,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 10/14  14:00:00,4.261666667,15.34333333,4.265,2.656666667,2.666666667,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 10/14  15:00:00,8.128333333,29.22,8.131666667,5.078333333,5.086666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/14  16:00:00,0.406666667,1.5,0.42,0.255,0.256666667,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 10/14  17:00:00,0,0.026666667,0.008333333,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 10/14  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/14  19:00:00,0.575,2.061666667,0.575,0.36,0.36,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/14  20:00:00,0.623333333,2.238333333,0.623333333,0.388333333,0.388333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/14  21:00:00,0.336666667,1.211666667,0.336666667,0.211666667,0.211666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/14  22:00:00,0.291666667,1.055,0.293333333,0.185,0.185,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/14  23:00:00,0.043333333,0.156666667,0.043333333,0.026666667,0.026666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/14  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/15  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/15  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/15  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/15  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/15  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/15  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/15  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/15  08:00:00,9.715,34.88833333,9.706666667,6.078333333,6.078333333,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 10/15  09:00:00,6.646666667,23.86833333,6.641666667,4.158333333,4.16,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 10/15  10:00:00,4.993333333,17.94833333,4.996666667,3.128333333,3.128333333,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 10/15  11:00:00,1.151666667,4.151666667,1.155,0.723333333,0.723333333,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 10/15  12:00:00,5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 10/15  13:00:00,5.341666667,19.21,5.345,3.341666667,3.341666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 10/15  14:00:00,6.8,24.455,6.801666667,4.253333333,4.255,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 10/15  15:00:00,4.576666667,16.47166667,4.585,2.863333333,2.865,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 10/15  16:00:00,1.576666667,5.696666667,1.581666667,0.99,0.986666667,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 10/15  17:00:00,0,0,0,0,0,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 10/15  18:00:00,0.145,0.521666667,0.145,0.091666667,0.091666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/15  19:00:00,0.655,2.35,0.656666667,0.411666667,0.411666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/15  20:00:00,0.578333333,2.083333333,0.578333333,0.36,0.36,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/15  21:00:00,0.305,1.093333333,0.305,0.191666667,0.191666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/15  22:00:00,0.321666667,1.158333333,0.323333333,0.201666667,0.201666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/15  23:00:00,0.183333333,0.656666667,0.183333333,0.113333333,0.113333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/15  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/16  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/16  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/16  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/16  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/16  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/16  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/16  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/16  08:00:00,7.948333333,28.54833333,7.945,4.973333333,4.97,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 10/16  09:00:00,6.168333333,22.16,6.161666667,3.858333333,3.858333333,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 10/16  10:00:00,7.363333333,26.46,7.356666667,4.61,4.608333333,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 10/16  11:00:00,1.481666667,5.328333333,1.483333333,0.926666667,0.928333333,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 10/16  12:00:00,5.48,19.68,5.48,3.43,3.43,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 10/16  13:00:00,8.286666667,29.785,8.27,5.18,5.186666667,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 10/16  14:00:00,3.038333333,10.94166667,3.035,1.891666667,1.9,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 10/16  15:00:00,4.938333333,17.77166667,4.945,3.085,3.09,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 10/16  16:00:00,3.536666667,12.74333333,3.545,2.211666667,2.213333333,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 10/16  17:00:00,0,0,0,0,0,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 10/16  18:00:00,0.061666667,0.223333333,0.063333333,0.038333333,0.038333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/16  19:00:00,0.546666667,1.96,0.546666667,0.341666667,0.341666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/16  20:00:00,0.676666667,2.431666667,0.676666667,0.418333333,0.418333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/16  21:00:00,0.38,1.373333333,0.383333333,0.24,0.24,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/16  22:00:00,0.303333333,1.085,0.303333333,0.186666667,0.186666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/16  23:00:00,0.088333333,0.345,0.088333333,0.055,0.055,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/16  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  07:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  08:00:00,3.29,11.81,3.29,2.06,2.06,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 10/17  09:00:00,3.228333333,11.58,3.216666667,2.016666667,2.016666667,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 10/17  10:00:00,2.981666667,10.69666667,2.968333333,1.863333333,1.863333333,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 10/17  11:00:00,2.523333333,9.085,2.533333333,1.581666667,1.581666667,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 10/17  12:00:00,0.961666667,3.456666667,0.961666667,0.603333333,0.603333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  13:00:00,0.906666667,3.258333333,0.903333333,0.568333333,0.568333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  14:00:00,0.915,3.281666667,0.915,0.568333333,0.571666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  15:00:00,0.92,3.313333333,0.921666667,0.573333333,0.578333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  16:00:00,0.876666667,3.163333333,0.883333333,0.548333333,0.548333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/17  17:00:00,0.463333333,1.663333333,0.463333333,0.288333333,0.288333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/17  18:00:00,0.418333333,1.503333333,0.416666667,0.26,0.26,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/17  19:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  20:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  21:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  22:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  23:00:00,0,0,0,0,0,0,0,0,0,0
 10/17  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  06:00:00,0.446666667,1.608333333,0.448333333,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  07:00:00,0.426666667,1.531666667,0.426666667,0.268333333,0.268333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  08:00:00,0.415,1.485,0.415,0.258333333,0.256666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  09:00:00,0.383333333,1.373333333,0.383333333,0.24,0.24,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  10:00:00,0.381666667,1.366666667,0.381666667,0.24,0.24,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  11:00:00,0.43,1.548333333,0.428333333,0.27,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  12:00:00,0.443333333,1.591666667,0.44,0.276666667,0.276666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  13:00:00,0.426666667,1.541666667,0.426666667,0.268333333,0.268333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  14:00:00,0.413333333,1.486666667,0.413333333,0.256666667,0.256666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  15:00:00,0.425,1.54,0.43,0.268333333,0.27,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  16:00:00,0.448333333,1.606666667,0.448333333,0.283333333,0.283333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  17:00:00,0.435,1.558333333,0.433333333,0.273333333,0.271666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/18  18:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  19:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  20:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  21:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  22:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  23:00:00,0,0,0,0,0,0,0,0,0,0
 10/18  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/19  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/19  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/19  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/19  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/19  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/19  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/19  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/19  08:00:00,4.62,16.595,4.62,2.89,2.89,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 10/19  09:00:00,8.798333333,31.61166667,8.796666667,5.503333333,5.503333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/19  10:00:00,3.228333333,11.59333333,3.22,2.018333333,2.018333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 10/19  11:00:00,1.821666667,6.565,1.826666667,1.141666667,1.141666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/19  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 10/19  13:00:00,4.011666667,14.44333333,4.001666667,2.508333333,2.511666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 10/19  14:00:00,4.333333333,15.59333333,4.335,2.708333333,2.71,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 10/19  15:00:00,8.215,29.52666667,8.22,5.138333333,5.138333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/19  16:00:00,0.543333333,1.965,0.545,0.34,0.338333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 10/19  17:00:00,0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 10/19  18:00:00,0.266666667,0.958333333,0.268333333,0.168333333,0.168333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/19  19:00:00,0.613333333,2.206666667,0.613333333,0.378333333,0.378333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/19  20:00:00,0.551666667,1.983333333,0.551666667,0.345,0.345,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/19  21:00:00,0.39,1.395,0.39,0.243333333,0.243333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/19  22:00:00,0.313333333,1.123333333,0.313333333,0.193333333,0.193333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/19  23:00:00,0.048333333,0.191666667,0.048333333,0.03,0.03,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/19  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/20  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/20  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/20  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/20  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/20  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/20  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/20  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/20  08:00:00,4.75,17.05,4.736666667,2.975,2.963333333,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 10/20  09:00:00,8.928333333,32.05833333,8.908333333,5.586666667,5.58,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/20  10:00:00,3.443333333,12.36,3.426666667,2.155,2.158333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 10/20  11:00:00,1.448333333,5.208333333,1.44,0.905,0.91,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/20  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 10/20  13:00:00,4.021666667,14.46166667,4.011666667,2.511666667,2.516666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 10/20  14:00:00,4.373333333,15.74833333,4.378333333,2.73,2.738333333,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 10/20  15:00:00,8.155,29.31333333,8.153333333,5.091666667,5.101666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/20  16:00:00,0.366666667,1.348333333,0.375,0.221666667,0.221666667,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 10/20  17:00:00,0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 10/20  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/20  19:00:00,0.408333333,1.465,0.408333333,0.256666667,0.256666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/20  20:00:00,0.653333333,2.34,0.653333333,0.403333333,0.403333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/20  21:00:00,0.388333333,1.395,0.388333333,0.241666667,0.241666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/20  22:00:00,0.303333333,1.108333333,0.303333333,0.19,0.19,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/20  23:00:00,0.091666667,0.328333333,0.091666667,0.056666667,0.056666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/20  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/21  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/21  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/21  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/21  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/21  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/21  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/21  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/21  08:00:00,4.875,17.49,4.858333333,3.05,3.038333333,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 10/21  09:00:00,8.901666667,31.94833333,8.878333333,5.57,5.566666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/21  10:00:00,3.29,11.83,3.278333333,2.061666667,2.063333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 10/21  11:00:00,1.66,5.98,1.656666667,1.038333333,1.043333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/21  12:00:00,5.48,19.68,5.48,3.43,3.43,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 10/21  13:00:00,3.985,14.33333333,3.978333333,2.488333333,2.491666667,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 10/21  14:00:00,4.28,15.40666667,4.275,2.668333333,2.68,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 10/21  15:00:00,8.23,29.58333333,8.23,5.14,5.15,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 10/21  16:00:00,0.311666667,1.155,0.325,0.196666667,0.196666667,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 10/21  17:00:00,0,0,0,0,0,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 10/21  18:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/21  19:00:00,0.691666667,2.485,0.693333333,0.435,0.435,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/21  20:00:00,0.586666667,2.108333333,0.586666667,0.368333333,0.368333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/21  21:00:00,0.423333333,1.515,0.423333333,0.256666667,0.256666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/21  22:00:00,0.17,0.606666667,0.17,0.105,0.105,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/21  23:00:00,0.158333333,0.565,0.158333333,0.098333333,0.098333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 10/21  24:00:00,0,0,0,0,0,0,0,0,0,0
 10/22  01:00:00,0,0,0,0,0,0,0,0,0,0
 10/22  02:00:00,0,0,0,0,0,0,0,0,0,0
 10/22  03:00:00,0,0,0,0,0,0,0,0,0,0
 10/22  04:00:00,0,0,0,0,0,0,0,0,0,0
 10/22  05:00:00,0,0,0,0,0,0,0,0,0,0
 10/22  06:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/22  07:00:00,2.19,7.87,2.19,1.37,1.37,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 10/22  08:00:00,9.535,34.24333333,9.53,5.961666667,5.961666667,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 10/22  09:00:00,6.653333333,23.89166667,6.645,4.161666667,4.161666667,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 10/22  10:00:00,4.833333333,17.36166667,4.816666667,3.025,3.023333333,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 10/22  11:00:00,1.401666667,5.053333333,1.403333333,0.878333333,0.88,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 10/22  12:00:00,5.48,19.68,5.48,3.43,3.43,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 10/22  13:00:00,5.145,18.51333333,5.15,3.218333333,3.218333333,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 10/22  14:00:00,6.703333333,24.10833333,6.71,4.195,4.195,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 10/22  15:00:00,4.585,16.50166667,4.591666667,2.87,2.87,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 10/22  16:00:00,1.611666667,5.815,1.615,1.008333333,1.008333333,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 10/22  17:00:00,0.025,0.093333333,0.026666667,0.015,0.015,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 10/22  18:00:00,0.183333333,0.656666667,0.183333333,0.115,0.115,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/22  19:00:00,0.498333333,1.79,0.5,0.311666667,0.311666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 10/22  20:00:00,0.61,2.183333333,0.61,0.381666667,0.381666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
